,close,high,low,open,volume
2017-03-03,2347.15,2350.67,2338.85,2347.91,2048310700.0
2017-03-06,2349.89,2355.09,2342.52,2346.04,2111239900.0
2017-03-07,2356.29,2356.96,2347.17,2349.62,2025134800.0
2017-03-08,2358.07,2362.96,2351.7,2353.62,2436983300.0
2017-03-09,2346.55,2353.54,2334.34,2352.75,2663066700.0
2017-03-10,2339.23,2347.46,2336.32,2343.31,1798881100.0
2017-03-13,2354.89,2355.22,2328.62,2337.36,2462401100.0
2017-03-14,2354.9,2359.31,2349.28,2353.72,1901700600.0
2017-03-15,2357.31,2357.85,2345.44,2352.39,2106259500.0
2017-03-16,2369.19,2376.51,2362.36,2362.36,3027821000.0
2017-03-17,2346.96,2373.54,2342.02,2371.61,3076762300.0
2017-03-20,2350.07,2355.53,2337.53,2352.11,2714929100.0
2017-03-21,2357.14,2358.55,2348.87,2352.21,2888792100.0
2017-03-22,2338.55,2352.76,2330.12,2347.86,3289198200.0
2017-03-23,2347.43,2356.27,2334.12,2340.06,2671255200.0
2017-03-24,2365.6,2373.58,2341.62,2350.69,4012077200.0
2017-03-27,2364.43,2381.77,2360.67,2364.74,3549115600.0
2017-03-28,2356.31,2368.38,2353.08,2368.15,2481363500.0
2017-03-29,2352.69,2363.77,2349.12,2358.0,2901854900.0
2017-03-30,2346.67,2356.44,2335.23,2350.92,3111306600.0
2017-03-31,2359.75,2361.32,2340.77,2344.96,2950514600.0
2017-04-05,2384.26,2384.68,2365.34,2369.49,4007544200.0
2017-04-06,2390.39,2395.12,2376.15,2384.43,3932500300.0
2017-04-07,2388.27,2394.05,2379.33,2390.91,3624863000.0
2017-04-10,2379.16,2391.95,2377.43,2388.56,3125802600.0
2017-04-11,2382.11,2385.05,2354.02,2374.92,3920082600.0
2017-04-12,2378.86,2385.61,2362.43,2378.93,3364031600.0
2017-04-13,2368.11,2373.37,2364.44,2369.61,2279306000.0
2017-04-14,2355.52,2368.8,2344.61,2367.78,2431896900.0
2017-04-17,2357.52,2359.18,2334.89,2348.75,2637625000.0
2017-04-18,2337.35,2352.79,2336.77,2352.51,2375365600.0
2017-04-19,2325.04,2335.99,2311.66,2331.66,2791943500.0
2017-04-20,2335.65,2336.54,2321.0,2324.37,2657672500.0
2017-04-21,2347.67,2350.87,2333.23,2336.44,2707371200.0
2017-04-24,2341.93,2344.19,2323.67,2344.19,3109300700.0
2017-04-25,2344.74,2348.6,2334.0,2337.52,1938294300.0
2017-04-26,2344.5,2360.28,2338.86,2345.63,2647062200.0
2017-04-27,2351.64,2352.68,2327.47,2337.46,2983407600.0
2017-04-28,2347.04,2348.29,2331.82,2348.29,2073368300.0
2017-05-02,2336.79,2350.51,2334.88,2341.75,1621832100.0
2017-05-03,2329.77,2342.14,2324.19,2335.82,1874768500.0
2017-05-04,2325.43,2332.09,2317.14,2325.01,2076741000.0
2017-05-05,2320.6,2320.6,2297.45,2318.92,3095107400.0
2017-05-08,2326.1,2326.1,2298.32,2309.24,3465012300.0
2017-05-09,2316.29,2320.29,2307.87,2312.85,1615731500.0
2017-05-10,2324.92,2337.05,2315.56,2315.56,2231892600.0
2017-05-11,2339.29,2342.18,2313.83,2318.05,2839544100.0
2017-05-12,2375.45,2375.64,2335.37,2336.61,2890678400.0
2017-05-15,2381.75,2394.52,2378.97,2380.27,2341241000.0
2017-05-16,2381.32,2381.73,2362.11,2376.9,2389204700.0
2017-05-17,2363.56,2378.99,2361.63,2377.12,2085822500.0
2017-05-18,2354.75,2361.02,2347.38,2348.87,1712123100.0
2017-05-19,2361.66,2363.36,2351.52,2351.52,1430456800.0
2017-05-22,2381.55,2384.16,2358.78,2359.97,2278023100.0
2017-05-23,2411.8,2412.03,2376.64,2378.74,3462055600.0
2017-05-24,2407.57,2413.42,2382.19,2402.52,2277433200.0
2017-05-25,2473.5,2476.91,2399.27,2399.36,5036333500.0
2017-05-26,2471.21,2483.75,2462.23,2467.9,3098973300.0
2017-05-31,2479.08,2502.85,2462.26,2470.94,2987834400.0
2017-06-01,2496.45,2497.69,2465.48,2476.21,3076633000.0
2017-06-02,2475.46,2499.71,2472.65,2494.37,2366414800.0
2017-06-05,2450.35,2473.36,2442.27,2468.94,2873585700.0
2017-06-06,2466.01,2466.31,2444.19,2447.04,1746732200.0
2017-06-07,2484.03,2492.98,2464.19,2468.55,2713840800.0
2017-06-08,2507.03,2508.93,2475.74,2481.16,2207086000.0
2017-06-09,2519.27,2536.99,2504.9,2506.76,3377330900.0
2017-06-12,2521.17,2545.04,2512.14,2515.58,2572086900.0
2017-06-13,2515.14,2519.15,2499.73,2517.33,1748792100.0
2017-06-14,2477.32,2505.2,2471.62,2505.06,2184110800.0
2017-06-15,2461.97,2481.8,2453.13,2474.26,2070254500.0
2017-06-16,2452.79,2466.69,2448.31,2454.84,1651804400.0
2017-06-19,2484.12,2486.31,2453.35,2455.03,2059400400.0
2017-06-20,2474.43,2492.22,2467.77,2489.2,1777115300.0
2017-06-21,2497.25,2498.19,2468.51,2487.85,2035421700.0
2017-06-22,2516.67,2544.67,2491.92,2491.92,4374394400.0
2017-06-23,2529.1,2530.56,2496.66,2510.71,2940395100.0
2017-06-26,2543.32,2560.11,2531.28,2531.28,3971674800.0
2017-06-27,2554.7,2558.1,2529.24,2541.69,2698471300.0
2017-06-28,2537.64,2560.86,2537.24,2548.16,2819497000.0
2017-06-29,2552.98,2554.8,2532.46,2541.35,1975437600.0
2017-06-30,2549.97,2552.92,2533.86,2543.79,1867717700.0
2017-07-03,2534.37,2550.5,2522.74,2550.5,1830421300.0
2017-07-04,2511.15,2531.61,2506.68,2531.53,2354712800.0
2017-07-05,2548.1,2551.41,2507.92,2508.81,2060765400.0
2017-07-06,2553.88,2561.64,2534.12,2543.91,2223462400.0
2017-07-07,2543.66,2546.78,2527.55,2542.91,2251006200.0
2017-07-10,2550.11,2557.47,2530.93,2538.16,2530514500.0
2017-07-11,2570.59,2592.06,2543.05,2543.72,3396822800.0
2017-07-12,2565.14,2604.2,2555.38,2570.91,3707059500.0
2017-07-13,2600.95,2601.47,2563.22,2565.59,4287157400.0
2017-07-14,2622.98,2623.32,2593.43,2600.76,3365328500.0
2017-07-17,2631.41,2663.28,2594.42,2627.37,6086594900.0
2017-07-18,2624.31,2637.53,2596.12,2619.23,3943504000.0
2017-07-19,2657.89,2661.66,2618.37,2621.11,4868889700.0
2017-07-20,2665.45,2666.04,2643.64,2653.38,3758073300.0
2017-07-21,2639.21,2661.48,2635.0,2655.23,2971556200.0
2017-07-24,2654.38,2666.65,2632.76,2636.55,3305656600.0
2017-07-25,2643.07,2667.79,2639.61,2656.48,3418541300.0
2017-07-26,2636.2,2665.15,2617.55,2642.26,3544725600.0
2017-07-27,2636.63,2638.94,2610.58,2632.0,3067012600.0
2017-07-28,2636.39,2642.69,2619.04,2627.16,2193446500.0
2017-07-31,2638.12,2649.29,2626.18,2633.88,2864776300.0
2017-08-01,2681.81,2681.93,2638.02,2640.87,3382050700.0
2017-08-02,2680.63,2696.64,2675.2,2679.34,4222237700.0
2017-08-03,2646.22,2689.94,2644.99,2676.35,3181516800.0
2017-08-04,2627.8,2653.81,2627.25,2644.45,2795995200.0
2017-08-07,2634.18,2641.34,2613.82,2621.55,2608610900.0
2017-08-08,2635.18,2639.24,2622.26,2632.04,2578246800.0
2017-08-09,2620.38,2634.43,2618.81,2630.67,2470791100.0
2017-08-10,2611.34,2635.35,2590.86,2617.99,2817147900.0
2017-08-11,2570.26,2599.71,2566.57,2592.04,3517096000.0
2017-08-14,2591.45,2598.38,2567.6,2572.3,2611890000.0
2017-08-15,2605.24,2623.08,2592.92,2593.07,2790097600.0
2017-08-16,2595.0,2602.1,2586.34,2601.47,2035181100.0
2017-08-17,2604.08,2606.68,2591.54,2599.04,2057110500.0
2017-08-18,2613.26,2621.97,2595.86,2601.88,1989782800.0
2017-08-21,2616.82,2628.8,2610.26,2619.04,1943687200.0
2017-08-22,2643.5,2644.2,2620.16,2624.41,2711818200.0
2017-08-23,2659.78,2673.39,2639.66,2641.79,3469179400.0
2017-08-24,2646.4,2675.2,2641.83,2659.65,2993921100.0
2017-08-25,2706.24,2706.7,2645.45,2645.45,4749375100.0
2017-08-28,2736.46,2766.79,2715.47,2715.47,6050109800.0
2017-08-29,2739.13,2746.1,2726.22,2734.45,3526228400.0
2017-08-30,2728.23,2762.07,2720.66,2740.0,4205280300.0
2017-08-31,2714.63,2735.43,2701.88,2729.47,4018223400.0
2017-09-01,2710.12,2734.77,2700.16,2716.05,4309329600.0
2017-09-04,2711.35,2713.73,2691.78,2703.33,3319628900.0
2017-09-05,2729.85,2738.59,2711.17,2712.76,3053478800.0
2017-09-06,2714.33,2725.24,2703.65,2721.95,3113793300.0
2017-09-07,2691.83,2717.56,2690.88,2716.13,2763611100.0
2017-09-08,2686.69,2701.57,2681.44,2692.8,2447129200.0
2017-09-11,2674.75,2708.42,2673.62,2691.34,2908410100.0
2017-09-12,2692.54,2695.53,2672.28,2682.25,3078832300.0
2017-09-13,2687.67,2694.41,2676.25,2690.56,2119772000.0
2017-09-14,2672.84,2694.78,2666.82,2688.4,2858673700.0
2017-09-15,2668.38,2677.53,2659.73,2669.65,3464898000.0
2017-09-18,2674.18,2694.06,2670.2,2670.2,3313463900.0
2017-09-19,2670.69,2687.18,2661.61,2680.72,3008735900.0
2017-09-20,2662.63,2675.21,2661.87,2667.24,2536794000.0
2017-09-21,2675.55,2690.36,2660.53,2664.05,3175345200.0
2017-09-22,2679.05,2686.41,2662.84,2666.67,2635975000.0
2017-09-25,2680.65,2682.75,2667.31,2672.95,3198142000.0
2017-09-26,2678.99,2681.23,2673.4,2673.54,1928317700.0
2017-09-27,2661.55,2677.74,2659.6,2674.41,2005863700.0
2017-09-28,2661.28,2663.7,2653.46,2661.54,2166188100.0
2017-09-29,2672.33,2682.17,2660.86,2661.52,2020466800.0
2017-10-09,2692.08,2743.36,2688.54,2736.83,4148929200.0
2017-10-10,2695.54,2711.31,2671.94,2693.25,2997472700.0
2017-10-11,2707.52,2717.33,2692.77,2694.5,2459848300.0
2017-10-12,2718.35,2724.83,2702.31,2706.42,2392287700.0
2017-10-13,2713.38,2722.23,2711.95,2716.0,1927340900.0
2017-10-16,2726.64,2741.1,2715.05,2719.31,2557589800.0
2017-10-17,2723.53,2734.31,2716.4,2725.2,1797980900.0
2017-10-18,2753.01,2753.92,2723.76,2725.67,2826082100.0
2017-10-19,2756.04,2756.04,2743.13,2750.64,2861786900.0
2017-10-20,2737.64,2746.23,2733.72,2744.49,1609842100.0
2017-10-23,2734.37,2747.0,2732.63,2744.32,1954603500.0
2017-10-24,2753.65,2762.59,2730.84,2732.94,2487082700.0
2017-10-25,2752.14,2756.76,2746.27,2753.93,1964672200.0
2017-10-26,2771.04,2788.66,2753.73,2760.06,4147318800.0
2017-10-27,2814.27,2815.42,2769.43,2770.53,4030195600.0
2017-10-30,2809.11,2822.59,2780.05,2812.24,4800487900.0
2017-10-31,2793.71,2797.79,2785.16,2795.54,3237037100.0
2017-11-01,2789.4,2816.3,2782.06,2795.19,4620413200.0
2017-11-02,2794.1,2796.43,2771.15,2788.11,3752686800.0
2017-11-03,2800.47,2803.31,2770.12,2789.54,3890616000.0
2017-11-06,2792.22,2798.47,2776.95,2798.47,3326891000.0
2017-11-07,2821.96,2832.14,2792.7,2794.19,4936828000.0
2017-11-08,2819.96,2846.3,2811.11,2818.67,4476853000.0
2017-11-09,2832.96,2834.51,2809.96,2814.57,3270423200.0
2017-11-10,2862.34,2867.06,2827.74,2828.12,4419833800.0
2017-11-13,2873.51,2885.7,2865.72,2865.78,4845904900.0
2017-11-14,2861.42,2882.79,2853.78,2876.75,3603716000.0
2017-11-15,2850.05,2864.37,2839.46,2848.77,3297420900.0
2017-11-16,2879.4,2880.98,2840.36,2840.36,3205182400.0
2017-11-17,2938.8,2940.77,2867.59,2868.52,6847202300.0
2017-11-20,2941.15,2942.14,2897.2,2916.74,4384076500.0
2017-11-21,2987.17,3012.89,2927.61,2928.92,6364868200.0
2017-11-22,3012.36,3038.28,2989.82,3001.95,7455572900.0
2017-11-23,2940.73,3018.26,2919.65,3003.78,6699098600.0
2017-11-24,2936.83,2949.79,2907.1,2934.45,4542629600.0
2017-11-27,2917.31,2928.86,2885.6,2928.36,5018719700.0
2017-11-28,2897.11,2908.36,2872.53,2900.08,3069371000.0
2017-11-29,2893.28,2914.07,2855.85,2905.33,3600523700.0
2017-11-30,2863.45,2895.53,2850.31,2878.53,3580217800.0
2017-12-01,2842.18,2867.11,2834.26,2861.9,3078984400.0
2017-12-04,2861.36,2868.29,2823.94,2829.81,2691190100.0
2017-12-05,2910.48,2922.33,2851.32,2852.82,5959997200.0
2017-12-06,2875.73,2897.23,2845.13,2897.23,3169388300.0
2017-12-07,2848.89,2875.74,2828.23,2868.2,2794052700.0
2017-12-08,2865.34,2872.82,2832.8,2843.2,2536492700.0
2017-12-11,2899.1,2900.17,2857.98,2862.61,2868775100.0
2017-12-12,2850.2,2900.27,2849.39,2897.66,2608653100.0
2017-12-13,2872.94,2879.41,2834.93,2850.47,2238164900.0
2017-12-14,2850.05,2878.32,2841.92,2874.95,2276671900.0
2017-12-15,2820.17,2846.52,2817.32,2844.1,2666741800.0
2017-12-18,2829.06,2842.81,2815.82,2821.42,2070257300.0
2017-12-19,2873.03,2873.6,2827.44,2829.55,2378916800.0
2017-12-20,2879.64,2887.23,2861.54,2874.05,2845812300.0
2017-12-21,2895.37,2906.81,2862.23,2871.68,2578156100.0
2017-12-22,2880.77,2897.03,2876.02,2891.72,1895688000.0
2017-12-25,2880.1,2915.61,2868.86,2882.28,2631409900.0
2017-12-26,2894.34,2897.62,2868.6,2878.75,2700102300.0
2017-12-27,2839.63,2889.31,2832.02,2886.7,3213867600.0
2017-12-28,2859.05,2870.89,2829.54,2842.73,3435148200.0
2017-12-29,2860.44,2876.19,2849.68,2861.92,2863140000.0
2018-01-02,2908.73,2912.27,2867.53,2867.53,5400866800.0
2018-01-03,2913.26,2947.63,2906.6,2914.28,4820686500.0
2018-01-04,2919.48,2934.15,2910.66,2918.26,4352071100.0
2018-01-05,2932.36,2940.18,2920.08,2926.78,4994334800.0
2018-01-08,2947.76,2952.34,2926.87,2933.82,5805279300.0
2018-01-09,2969.32,2972.43,2947.12,2947.55,4058903400.0
2018-01-10,2995.56,2999.75,2966.18,2968.34,5776385000.0
2018-01-11,2997.04,3009.99,2981.33,2986.79,4235182100.0
2018-01-12,3018.6,3019.7,2993.56,2997.9,3816829600.0
2018-01-15,3048.81,3070.94,3022.47,3027.2,6498882100.0
2018-01-16,3063.86,3065.19,3035.77,3041.36,6426246800.0
2018-01-17,3076.18,3132.99,3060.22,3071.5,9106633000.0
2018-01-18,3106.55,3125.86,3084.28,3096.2,8770692600.0
2018-01-19,3117.82,3145.99,3100.41,3122.67,9495530200.0
2018-01-22,3130.33,3144.85,3104.4,3104.96,7746585200.0
2018-01-23,3176.5,3177.76,3144.28,3145.11,10169189900.0
2018-01-24,3180.33,3202.47,3150.55,3189.77,9913066700.0
2018-01-25,3157.46,3177.41,3124.46,3171.35,7736397600.0
2018-01-26,3172.78,3195.07,3147.48,3147.48,8216463700.0
2018-01-29,3120.7,3197.84,3107.96,3184.3,7292021400.0
2018-01-30,3079.12,3127.75,3077.31,3109.19,5427594400.0
2018-01-31,3116.83,3118.76,3062.53,3063.23,5560739700.0
2018-02-01,3141.23,3141.77,3101.34,3120.13,7219328700.0
2018-02-02,3149.64,3150.7,3082.99,3113.3,5290143600.0
2018-02-05,3181.34,3181.59,3095.99,3098.67,7160734800.0
2018-02-06,3117.49,3140.03,3094.49,3114.35,9864662200.0
2018-02-07,3029.6,3166.7,3020.39,3147.32,9470049200.0
2018-02-08,2945.84,3019.27,2911.4,2998.6,7311784600.0
2018-02-09,2810.03,2871.54,2724.59,2857.43,9192589900.0
2018-02-12,2805.21,2823.81,2776.96,2803.86,4629000400.0
2018-02-13,2852.72,2887.89,2834.39,2834.39,4662221100.0
2018-02-14,2871.79,2877.04,2841.24,2859.87,2534981400.0
2018-02-22,2931.88,2936.85,2900.87,2915.97,3929775300.0
2018-02-23,2957.17,2966.75,2926.36,2941.42,3820748900.0
2018-02-26,2973.79,2986.81,2933.52,2973.81,5021402700.0
2018-02-27,2927.1,2979.77,2918.01,2979.77,4620143500.0
2018-02-28,2878.67,2905.57,2866.46,2899.0,3875813400.0
2018-03-01,2891.3,2907.27,2852.49,2859.09,3228488800.0
2018-03-02,2864.18,2887.89,2852.01,2864.18,2986451700.0
2018-03-05,2863.99,2889.74,2846.93,2865.2,2996714900.0
2018-03-06,2892.48,2893.46,2838.61,2878.92,4759357600.0
2018-03-07,2878.15,2921.44,2868.04,2892.44,3791765800.0
2018-03-08,2898.25,2903.05,2865.55,2878.82,2896303700.0
2018-03-09,2908.2,2916.55,2891.87,2907.04,3150449000.0
2018-03-12,2909.58,2927.51,2897.24,2922.62,4498507600.0
2018-03-13,2883.38,2921.31,2878.2,2909.25,4060760300.0
2018-03-14,2871.33,2879.54,2860.97,2871.72,3088630100.0
2018-03-15,2894.98,2895.61,2860.41,2860.41,2626007500.0
2018-03-16,2870.73,2911.19,2869.97,2895.51,2719210100.0
2018-03-19,2897.26,2898.23,2856.17,2870.36,2604293000.0
2018-03-20,2904.4,2907.52,2877.1,2878.95,2712940300.0
2018-03-21,2894.18,2932.22,2879.53,2929.0,3338876200.0
2018-03-22,2866.67,2902.77,2851.29,2894.13,3050580800.0
2018-03-23,2791.47,2800.25,2754.66,2786.53,6262325100.0
2018-03-26,2738.87,2773.54,2709.57,2767.36,4274221000.0
2018-03-27,2747.59,2780.84,2726.36,2775.63,3921166400.0
2018-03-28,2694.83,2746.88,2687.96,2714.87,3458348600.0
2018-03-29,2738.79,2757.78,2657.49,2699.14,4235391900.0
2018-03-30,2722.15,2740.82,2714.77,2735.62,3168191800.0
2018-04-02,2711.37,2754.65,2707.63,2717.12,3469871900.0
2018-04-03,2697.27,2709.91,2683.05,2690.63,2862816200.0
2018-04-04,2702.37,2730.25,2698.89,2706.42,2673225800.0
2018-04-09,2715.73,2721.59,2688.83,2706.33,2629354900.0
2018-04-10,2780.8,2781.27,2710.87,2719.52,3808253500.0
2018-04-11,2785.34,2803.88,2767.38,2782.67,3898881100.0
2018-04-12,2749.7,2785.31,2747.77,2785.12,2611214800.0
2018-04-13,2726.4,2771.03,2724.17,2765.67,2175001400.0
2018-04-16,2664.7,2723.58,2656.52,2716.58,3674875700.0
2018-04-17,2635.7,2683.5,2633.59,2669.26,2713975100.0
2018-04-18,2653.77,2668.79,2623.97,2666.62,3154990300.0
2018-04-19,2682.55,2693.14,2656.15,2661.3,2602567700.0
2018-04-20,2647.38,2677.92,2632.75,2672.36,2813964700.0
2018-04-23,2664.92,2671.01,2636.68,2637.07,2532125100.0
2018-04-24,2722.85,2737.21,2669.61,2669.61,3944528900.0
2018-04-25,2702.98,2717.31,2696.22,2707.71,2350129300.0
2018-04-26,2666.02,2717.57,2652.42,2712.52,2353313500.0
2018-04-27,2653.54,2675.1,2613.53,2672.64,2837524800.0
2018-05-02,2652.73,2667.96,2637.06,2662.08,2665940200.0
2018-05-03,2663.98,2671.24,2626.54,2643.97,2622235000.0
2018-05-04,2646.35,2669.7,2643.26,2659.27,2076166300.0
2018-05-07,2683.85,2686.22,2638.17,2649.1,2660801000.0
2018-05-08,2722.88,2736.76,2682.79,2683.84,3164436400.0
2018-05-09,2717.24,2725.2,2706.48,2723.09,2026491600.0
2018-05-10,2729.4,2738.63,2712.47,2727.52,1960917500.0
2018-05-11,2724.72,2738.65,2720.55,2737.23,2348888500.0
2018-05-14,2753.54,2761.49,2736.04,2736.98,2706150100.0
2018-05-15,2750.83,2760.57,2731.57,2760.2,2252642200.0
2018-05-16,2716.78,2744.62,2714.26,2739.89,2180867900.0
2018-05-17,2700.88,2724.39,2698.17,2720.77,1674690700.0
2018-05-18,2740.53,2741.01,2690.99,2697.72,2292726700.0
2018-05-21,2745.8,2761.72,2739.68,2753.88,2776658200.0
2018-05-22,2728.0,2744.32,2711.06,2744.32,2334029500.0
2018-05-23,2683.69,2721.02,2683.59,2721.02,2542659400.0
2018-05-24,2665.68,2691.03,2664.12,2684.13,1973268900.0
2018-05-25,2661.29,2679.85,2650.34,2663.32,1994220500.0
2018-05-28,2673.2,2682.78,2650.4,2661.21,1853303900.0
2018-05-29,2663.4,2676.68,2642.87,2666.83,2689562400.0
2018-05-30,2605.9,2637.19,2604.91,2632.71,2420898600.0
2018-05-31,2658.29,2661.66,2624.67,2626.94,2650681000.0
2018-06-01,2647.19,2664.31,2637.37,2652.25,2038762400.0
2018-06-04,2694.58,2697.75,2658.57,2664.84,2254628800.0
2018-06-05,2707.02,2712.12,2680.24,2697.69,2221440500.0
2018-06-06,2692.18,2703.41,2688.33,2702.71,2052311800.0
2018-06-07,2695.24,2717.06,2693.1,2697.51,2351103000.0
2018-06-08,2652.08,2686.15,2637.36,2686.09,2603121200.0
2018-06-11,2660.41,2665.93,2633.08,2644.43,1977501800.0
2018-06-12,2687.7,2691.97,2650.97,2662.39,1964300800.0
2018-06-13,2671.63,2686.07,2662.75,2681.31,1938716500.0
2018-06-14,2671.3,2691.04,2659.57,2662.23,2135695700.0
2018-06-15,2667.98,2677.31,2657.51,2657.59,2561838900.0
2018-06-19,2599.78,2646.64,2571.69,2638.4,5757435500.0
2018-06-20,2598.33,2607.47,2567.5,2588.12,2383085500.0
2018-06-21,2579.05,2628.04,2575.17,2597.3,2463238600.0
2018-06-22,2583.71,2586.33,2553.3,2564.87,1965883400.0
2018-06-25,2536.46,2595.99,2535.12,2593.62,2344308400.0
2018-06-26,2506.72,2519.16,2470.15,2516.08,2645010000.0
2018-06-27,2452.64,2512.59,2438.04,2500.07,2742691900.0
2018-06-28,2425.18,2461.17,2418.3,2431.86,2285604900.0
2018-06-29,2479.91,2481.32,2429.59,2431.81,2076265300.0
2018-07-02,2386.38,2473.73,2370.4,2473.31,2610815100.0
2018-07-03,2388.98,2395.08,2331.84,2389.36,2907468000.0
2018-07-04,2368.43,2403.51,2365.89,2381.25,1966447700.0
2018-07-05,2374.36,2398.56,2352.97,2370.86,2526863900.0
2018-07-06,2402.62,2422.4,2349.48,2378.87,2492203000.0
2018-07-09,2471.29,2471.8,2410.52,2410.52,2433336600.0
2018-07-10,2471.23,2477.84,2448.86,2475.98,2137346000.0
2018-07-11,2432.28,2443.35,2409.31,2420.18,2085190100.0
2018-07-12,2474.62,2490.44,2425.67,2425.67,2732409300.0
2018-07-13,2476.86,2481.56,2464.95,2480.82,1983210000.0
2018-07-16,2448.76,2484.17,2438.86,2471.15,1987246200.0
2018-07-17,2430.44,2446.1,2414.35,2443.55,1666643300.0
2018-07-18,2420.76,2458.48,2419.32,2437.38,1780746500.0
2018-07-19,2426.16,2452.45,2418.66,2432.89,2044605400.0
2018-07-20,2493.76,2506.94,2409.05,2426.1,3445347100.0
2018-07-23,2526.81,2533.77,2478.19,2482.05,3962566300.0
2018-07-24,2563.58,2579.59,2534.07,2534.07,4883341600.0
2018-07-25,2563.69,2573.96,2550.97,2573.93,2650728100.0
2018-07-26,2530.99,2578.72,2525.67,2570.48,2532843100.0
2018-07-27,2525.09,2541.23,2515.89,2529.66,1896672800.0
2018-07-30,2541.31,2562.76,2515.55,2525.38,2450625500.0
2018-07-31,2545.12,2553.81,2521.82,2537.03,2024192900.0
2018-08-01,2490.25,2570.31,2489.12,2557.61,2737226900.0
2018-08-02,2440.31,2485.41,2412.96,2483.76,2960110900.0
2018-08-03,2413.5,2452.07,2413.25,2438.84,2154621300.0
2018-08-06,2406.54,2448.98,2393.68,2417.3,2572304100.0
2018-08-07,2479.78,2480.1,2407.64,2416.01,2975211000.0
2018-08-08,2447.0,2481.84,2443.07,2476.4,2359092900.0
2018-08-09,2504.62,2510.36,2435.79,2437.45,2657695900.0
2018-08-10,2503.21,2518.11,2485.98,2505.31,1942120900.0
2018-08-13,2478.51,2485.23,2442.23,2480.1,2294184900.0
2018-08-14,2469.2,2482.71,2454.98,2475.47,1707193100.0
2018-08-15,2408.72,2467.45,2405.6,2467.25,1975617300.0
2018-08-16,2405.16,2430.92,2367.05,2381.01,2549871800.0
2018-08-17,2374.17,2429.68,2370.04,2427.47,2062984800.0
2018-08-20,2409.13,2409.13,2370.82,2386.14,2300128300.0
2018-08-21,2452.38,2461.14,2410.89,2411.98,2435895500.0
2018-08-22,2450.15,2461.4,2438.94,2461.4,1605291600.0
2018-08-23,2461.07,2474.69,2435.16,2453.66,1885643000.0
2018-08-24,2472.0,2496.39,2438.72,2449.37,2076060800.0
2018-08-27,2522.34,2522.34,2482.52,2484.41,2838508200.0
2018-08-28,2511.15,2530.5,2503.81,2524.92,2140162700.0
2018-08-29,2503.48,2515.0,2497.82,2506.15,1818397700.0
2018-08-30,2479.21,2519.4,2479.21,2506.53,1823355200.0
2018-08-31,2474.48,2490.46,2455.99,2462.8,2622178100.0
2018-09-03,2465.88,2470.51,2445.87,2461.86,1830665500.0
2018-09-04,2500.44,2507.04,2451.72,2467.25,2059380500.0
2018-09-05,2441.23,2493.47,2441.23,2488.9,2131644400.0
2018-09-06,2416.03,2449.83,2408.93,2432.4,2087391100.0
2018-09-07,2437.68,2458.26,2416.16,2424.42,1836083000.0
2018-09-10,2413.43,2440.11,2410.79,2431.18,1804125700.0
2018-09-11,2398.77,2422.94,2387.64,2412.18,1811110100.0
2018-09-12,2381.39,2398.73,2373.04,2389.28,1684524500.0
2018-09-13,2415.31,2420.0,2381.03,2413.41,2147199100.0
2018-09-14,2425.42,2434.67,2410.66,2421.66,1639188300.0
2018-09-17,2399.88,2418.14,2397.94,2411.38,1368429300.0
2018-09-18,2458.77,2459.77,2391.73,2391.95,2289194200.0
2018-09-19,2487.08,2505.0,2452.58,2455.44,2897384800.0
2018-09-20,2487.42,2503.1,2480.54,2492.4,2294844100.0
2018-09-21,2573.6,2573.6,2485.41,2495.74,4175327800.0
2018-09-25,2547.79,2560.72,2536.43,2545.21,2432129000.0
2018-09-26,2582.77,2610.59,2553.17,2555.92,3370433800.0
2018-09-27,2575.45,2584.07,2561.58,2582.12,2295330900.0
2018-09-28,2606.67,2618.83,2577.98,2580.66,2878034500.0
2018-10-08,2486.82,2548.89,2481.18,2544.49,3370775200.0
2018-10-09,2491.66,2506.27,2476.35,2481.59,2166862000.0
2018-10-10,2494.06,2518.61,2472.19,2495.86,2042109500.0
2018-10-11,2390.5,2446.37,2369.03,2412.22,3693148600.0
2018-10-12,2444.13,2452.69,2390.99,2398.18,2900053300.0
2018-10-15,2412.48,2448.26,2407.55,2443.73,2054321600.0
2018-10-16,2415.49,2459.88,2407.0,2414.32,1983219900.0
2018-10-17,2429.21,2451.19,2384.14,2446.48,2485413000.0
2018-10-18,2369.07,2416.37,2367.71,2416.37,2276504600.0
2018-10-19,2446.32,2451.76,2344.98,2353.84,3138254800.0
2018-10-22,2540.15,2566.63,2463.49,2463.49,4632806800.0
2018-10-23,2464.81,2544.3,2451.67,2539.65,3541862300.0
2018-10-24,2477.49,2530.77,2459.21,2459.32,3702758100.0
2018-10-25,2485.1,2486.76,2415.49,2419.11,3113003900.0
2018-10-26,2468.91,2499.76,2445.83,2487.0,2879333500.0
2018-10-29,2389.58,2465.37,2377.99,2461.92,2872827700.0
2018-10-30,2415.65,2449.29,2378.82,2380.47,3246478600.0
2018-10-31,2451.12,2460.84,2413.34,2424.16,3450076300.0
2018-11-01,2460.16,2500.12,2455.73,2474.27,3769439000.0
2018-11-02,2542.77,2544.19,2489.07,2522.39,4732880400.0
2018-11-05,2511.59,2524.65,2489.59,2520.88,2826235900.0
2018-11-06,2499.68,2509.64,2478.38,2507.36,2210240000.0
