,close,high,low,open,volume
2017-03-03,3427.86,3428.88,3412.83,3424.66,8099465200.0
2017-03-06,3446.48,3449.03,3425.9,3427.25,8307088200.0
2017-03-07,3453.96,3454.04,3440.06,3446.16,8033472000.0
2017-03-08,3448.73,3457.04,3441.26,3452.2,7958769000.0
2017-03-09,3426.94,3443.05,3414.68,3442.9,8457038100.0
2017-03-10,3427.89,3436.24,3423.94,3423.98,7001619900.0
2017-03-13,3458.1,3458.1,3412.69,3425.67,9168412400.0
2017-03-14,3456.69,3465.39,3448.9,3456.66,7707796300.0
2017-03-15,3463.64,3463.92,3445.27,3452.21,7910495400.0
2017-03-16,3481.51,3492.13,3472.27,3472.27,10633391300.0
2017-03-17,3445.81,3488.5,3441.47,3485.31,10375556000.0
2017-03-20,3449.61,3454.06,3429.83,3449.05,8873432200.0
2017-03-21,3466.35,3466.7,3445.64,3449.77,8770785500.0
2017-03-22,3450.05,3464.33,3433.5,3450.75,10493589400.0
2017-03-23,3461.98,3470.82,3435.69,3452.41,9431806200.0
2017-03-24,3489.6,3499.32,3461.11,3464.2,12564583300.0
2017-03-27,3478.04,3505.98,3474.52,3488.76,10701537700.0
2017-03-28,3469.81,3482.29,3461.47,3480.25,8419482000.0
2017-03-29,3465.19,3483.06,3455.55,3472.97,10485170600.0
2017-03-30,3436.76,3467.3,3422.37,3461.62,11637692200.0
2017-03-31,3456.05,3456.31,3430.82,3434.82,9157749100.0
2017-04-05,3503.89,3504.54,3475.15,3476.42,14339901700.0
2017-04-06,3514.05,3517.78,3495.72,3507.99,13676700400.0
2017-04-07,3517.46,3526.82,3506.39,3514.45,14029320400.0
2017-04-10,3505.14,3522.8,3502.08,3519.46,14188738000.0
2017-04-11,3517.33,3520.13,3466.14,3503.83,16594583200.0
2017-04-12,3509.44,3523.1,3498.0,3514.57,18182453700.0
2017-04-13,3514.57,3518.44,3496.57,3500.28,12998181300.0
2017-04-14,3486.5,3517.47,3476.95,3516.81,13547407800.0
2017-04-17,3479.94,3480.57,3453.68,3475.74,11716496100.0
2017-04-18,3462.74,3489.08,3462.63,3474.89,11092782300.0
2017-04-19,3445.88,3459.35,3418.51,3452.99,12134926400.0
2017-04-20,3461.55,3465.61,3440.72,3444.52,11418420800.0
2017-04-21,3466.79,3475.56,3449.54,3461.39,10441911000.0
2017-04-24,3431.26,3458.23,3403.98,3458.23,11466079100.0
2017-04-25,3440.97,3449.67,3422.65,3427.73,9407214800.0
2017-04-26,3445.18,3466.57,3439.15,3440.25,11194002900.0
2017-04-27,3446.72,3449.27,3399.54,3435.1,12329842500.0
2017-04-28,3439.75,3439.9,3417.24,3439.57,10163235100.0
2017-05-02,3426.58,3436.31,3418.67,3427.92,9279746200.0
2017-05-03,3413.13,3432.22,3403.08,3421.76,9166962400.0
2017-05-04,3404.39,3421.4,3391.28,3404.94,10348207500.0
2017-05-05,3382.55,3395.45,3366.56,3393.48,10989533300.0
2017-05-08,3358.81,3374.16,3339.57,3369.11,12374928700.0
2017-05-09,3352.53,3358.05,3327.59,3342.6,7677166800.0
2017-05-10,3337.7,3369.43,3336.0,3350.65,9208262800.0
2017-05-11,3356.65,3359.6,3312.89,3322.95,10925289000.0
2017-05-12,3385.38,3387.27,3349.17,3350.94,9338646600.0
2017-05-15,3399.19,3406.58,3391.59,3391.59,8297761100.0
2017-05-16,3428.65,3428.85,3373.55,3390.93,10524241600.0
2017-05-17,3409.97,3433.97,3408.15,3423.19,9973683700.0
2017-05-18,3398.11,3409.93,3383.93,3387.67,8575958900.0
2017-05-19,3403.85,3405.94,3392.38,3395.23,7147352500.0
2017-05-22,3411.24,3424.18,3391.17,3400.59,9253955900.0
2017-05-23,3424.19,3434.77,3401.53,3405.03,11691103300.0
2017-05-24,3424.17,3424.17,3383.89,3409.72,8355316100.0
2017-05-25,3485.66,3490.42,3413.22,3414.4,13072163100.0
2017-05-26,3480.43,3498.31,3473.04,3479.62,10324115300.0
2017-05-31,3492.88,3515.08,3474.92,3495.07,10482974400.0
2017-06-01,3497.74,3499.81,3476.43,3485.22,10312772400.0
2017-06-02,3486.51,3498.12,3470.2,3491.59,8266801000.0
2017-06-05,3468.75,3484.12,3462.31,3480.17,7973815200.0
2017-06-06,3492.88,3492.88,3460.45,3464.38,6408938800.0
2017-06-07,3533.87,3537.09,3491.13,3493.88,10441996800.0
2017-06-08,3560.98,3562.27,3528.18,3531.24,9022490500.0
2017-06-09,3576.17,3590.89,3560.63,3561.24,10118826500.0
2017-06-12,3574.39,3603.69,3565.9,3570.22,9038116700.0
2017-06-13,3582.27,3584.41,3559.21,3569.16,7517713800.0
2017-06-14,3535.3,3571.25,3530.27,3571.25,8381078300.0
2017-06-15,3528.79,3542.28,3508.95,3530.75,8263253500.0
2017-06-16,3518.76,3536.14,3514.39,3522.97,7645270700.0
2017-06-19,3553.67,3554.91,3520.06,3520.06,7979714100.0
2017-06-20,3546.49,3563.7,3539.51,3560.79,8050955900.0
2017-06-21,3587.95,3587.99,3545.57,3567.13,8785982400.0
2017-06-22,3590.34,3635.53,3581.34,3583.56,13552698700.0
2017-06-23,3622.88,3623.24,3569.32,3583.44,10512913400.0
2017-06-26,3668.09,3671.94,3627.02,3627.02,13463799500.0
2017-06-27,3674.72,3676.53,3648.76,3665.58,9755870200.0
2017-06-28,3646.17,3672.19,3644.03,3664.16,9792085800.0
2017-06-29,3668.83,3669.13,3644.73,3649.25,8558949800.0
2017-06-30,3666.8,3669.76,3646.23,3654.73,8151002800.0
2017-07-03,3650.85,3667.6,3633.78,3667.23,8882086000.0
2017-07-04,3619.98,3646.85,3611.69,3646.83,9507141300.0
2017-07-05,3659.68,3660.73,3610.46,3611.9,8823242500.0
2017-07-06,3660.1,3666.77,3629.56,3654.56,10237924500.0
2017-07-07,3655.93,3657.11,3631.87,3647.64,10373549700.0
2017-07-10,3653.69,3667.85,3641.53,3647.94,12059191000.0
2017-07-11,3670.81,3701.21,3645.99,3646.88,11876082600.0
2017-07-12,3658.82,3691.58,3640.59,3672.63,12228779200.0
2017-07-13,3686.92,3690.48,3652.57,3656.35,12566954900.0
2017-07-14,3703.09,3703.09,3672.74,3682.62,10551400500.0
2017-07-17,3663.56,3716.47,3621.37,3700.62,17882160000.0
2017-07-18,3667.18,3667.54,3622.04,3648.49,12462205600.0
2017-07-19,3729.75,3731.05,3658.2,3660.87,18247778700.0
2017-07-20,3747.88,3750.19,3723.07,3725.14,14241003900.0
2017-07-21,3728.6,3751.69,3722.07,3738.18,11794122600.0
2017-07-24,3743.47,3755.19,3719.85,3724.38,13486872200.0
2017-07-25,3719.56,3752.16,3713.28,3742.64,12167205900.0
2017-07-26,3705.39,3738.53,3684.18,3722.88,13632521000.0
2017-07-27,3712.19,3716.69,3672.5,3700.86,14500290400.0
2017-07-28,3721.89,3725.54,3696.78,3703.49,11141139200.0
2017-07-31,3737.87,3746.52,3713.66,3722.43,14842903900.0
2017-08-01,3770.38,3770.4,3737.1,3738.74,15254653900.0
2017-08-02,3760.85,3784.35,3759.28,3768.19,17229338300.0
2017-08-03,3727.83,3766.35,3718.44,3755.11,14615394400.0
2017-08-04,3707.58,3738.73,3707.0,3724.72,15747006000.0
2017-08-07,3726.79,3730.78,3689.96,3701.22,12423153000.0
2017-08-08,3732.21,3737.33,3718.81,3724.33,13724192800.0
2017-08-09,3731.04,3739.0,3713.57,3728.03,12467998900.0
2017-08-10,3715.92,3746.86,3688.18,3724.96,13008512800.0
2017-08-11,3647.35,3700.49,3645.09,3687.93,15038742100.0
2017-08-14,3694.68,3698.37,3651.38,3651.38,11530845100.0
2017-08-15,3706.06,3719.29,3692.28,3695.78,10644485700.0
2017-08-16,3701.42,3707.14,3679.73,3701.13,10413414100.0
2017-08-17,3721.28,3722.62,3704.41,3707.07,10865625100.0
2017-08-18,3724.67,3733.49,3700.41,3707.19,9656170500.0
2017-08-21,3740.99,3744.26,3728.62,3731.84,10031307300.0
2017-08-22,3752.3,3758.29,3734.56,3745.75,10029285600.0
2017-08-23,3756.09,3772.46,3741.72,3747.61,10496157300.0
2017-08-24,3734.65,3765.71,3729.09,3755.89,8994737200.0
2017-08-25,3795.75,3795.97,3736.29,3736.29,12994090000.0
2017-08-28,3842.71,3866.94,3805.66,3805.66,18557632500.0
2017-08-29,3834.54,3847.93,3825.76,3839.18,12822707000.0
2017-08-30,3834.3,3854.71,3827.86,3834.27,14135285700.0
2017-08-31,3822.09,3840.2,3800.89,3835.84,13294493500.0
2017-09-01,3830.54,3843.62,3818.16,3825.34,15864551100.0
2017-09-04,3845.62,3847.09,3813.55,3828.54,14956632000.0
2017-09-05,3857.05,3865.29,3841.95,3845.55,12496415500.0
2017-09-06,3849.45,3858.25,3831.38,3846.75,13139872300.0
2017-09-07,3829.87,3858.16,3828.84,3851.69,12388418100.0
2017-09-08,3825.99,3843.02,3813.98,3830.07,10603650400.0
2017-09-11,3825.65,3850.74,3817.51,3828.34,12388399700.0
2017-09-12,3837.93,3849.39,3822.0,3832.24,14419024200.0
2017-09-13,3842.61,3847.78,3822.94,3835.55,9541078500.0
2017-09-14,3829.96,3854.49,3820.09,3843.57,11535858300.0
2017-09-15,3831.3,3843.3,3818.52,3826.14,12242700600.0
2017-09-18,3843.14,3862.36,3832.96,3832.96,11793440500.0
2017-09-19,3832.12,3857.3,3820.29,3849.88,11243298700.0
2017-09-20,3842.44,3850.94,3827.89,3830.15,10112954200.0
2017-09-21,3837.82,3860.8,3837.38,3843.26,11109819200.0
2017-09-22,3837.73,3842.25,3816.82,3826.46,10061980200.0
2017-09-25,3817.79,3835.39,3811.12,3829.22,10394897600.0
2017-09-26,3820.78,3821.69,3808.38,3810.33,8186940700.0
2017-09-27,3821.2,3832.57,3818.81,3818.96,8565581100.0
2017-09-28,3822.54,3827.33,3813.75,3821.59,9354406900.0
2017-09-29,3836.5,3852.22,3825.2,3825.2,9330602800.0
2017-10-09,3882.21,3918.84,3876.03,3910.11,13553585100.0
2017-10-10,3889.86,3900.74,3855.47,3883.0,11253258600.0
2017-10-11,3902.69,3913.07,3885.5,3886.82,10441815100.0
2017-10-12,3912.95,3917.44,3897.55,3902.02,9434092100.0
2017-10-13,3921.0,3927.17,3908.89,3912.97,9014206800.0
2017-10-16,3913.45,3947.42,3913.32,3926.28,12135503300.0
2017-10-17,3913.07,3924.61,3900.48,3910.79,8224122700.0
2017-10-18,3944.16,3944.41,3914.82,3914.82,10096984100.0
2017-10-19,3931.25,3944.03,3923.65,3940.58,10652725200.0
2017-10-20,3926.85,3928.96,3910.2,3918.53,7298018000.0
2017-10-23,3930.8,3936.27,3920.66,3930.89,8148498000.0
2017-10-24,3959.4,3959.5,3922.03,3926.23,9305815400.0
2017-10-25,3976.95,3978.09,3954.0,3958.17,8820545800.0
2017-10-26,3993.58,4013.6,3973.55,3980.05,12989546500.0
2017-10-27,4021.97,4024.46,3991.35,3992.55,12667284600.0
2017-10-30,4009.72,4033.34,3960.27,4022.16,15738760300.0
2017-10-31,4006.72,4009.28,3983.26,3995.39,10917877900.0
2017-11-01,3996.62,4032.46,3991.32,4007.91,13041738000.0
2017-11-02,3997.13,3999.23,3971.38,3994.09,12610057900.0
2017-11-03,3992.7,3999.34,3963.03,3992.35,12940443900.0
2017-11-06,4020.89,4021.64,3975.41,3989.18,12208115900.0
2017-11-07,4054.25,4064.22,4021.36,4022.4,15211666300.0
2017-11-08,4048.01,4089.15,4040.58,4051.49,15082771900.0
2017-11-09,4075.9,4076.61,4038.4,4043.07,12105633500.0
2017-11-10,4111.91,4116.71,4067.66,4070.28,14181716500.0
2017-11-13,4128.07,4137.65,4115.55,4115.55,15144630900.0
2017-11-14,4099.35,4133.55,4086.89,4129.27,14323693600.0
2017-11-15,4073.67,4102.81,4055.72,4084.21,12063569600.0
2017-11-16,4105.01,4107.62,4062.27,4063.49,12138441400.0
2017-11-17,4120.85,4122.38,4081.37,4094.08,19178411900.0
2017-11-20,4143.83,4144.51,4060.96,4093.73,13744725800.0
2017-11-21,4217.7,4220.26,4129.98,4131.85,18035082100.0
2017-11-22,4227.57,4260.64,4191.15,4228.37,18647700300.0
2017-11-23,4102.4,4214.19,4086.9,4213.38,17814722800.0
2017-11-24,4104.2,4116.59,4057.49,4089.47,13085804000.0
2017-11-27,4049.95,4088.93,4037.15,4088.93,14345526800.0
2017-11-28,4055.82,4056.48,4010.3,4034.21,10205809500.0
2017-11-29,4053.75,4069.24,4004.69,4061.35,12455364200.0
2017-11-30,4006.1,4052.8,3988.0,4034.01,10798334500.0
2017-12-01,3998.14,4027.11,3984.38,4003.56,9738691300.0
2017-12-04,4018.86,4032.99,3982.32,3989.05,10264721900.0
2017-12-05,4040.17,4045.93,4006.54,4007.94,15408707600.0
2017-12-06,4015.82,4031.75,3964.81,4027.12,10928620500.0
2017-12-07,3971.06,4017.95,3955.99,4003.58,9025404500.0
2017-12-08,4003.38,4014.14,3955.44,3962.83,8928286100.0
2017-12-11,4069.5,4069.5,4005.27,4006.88,9714894600.0
2017-12-12,4016.02,4070.15,4015.45,4068.51,8433871800.0
2017-12-13,4050.09,4052.69,4004.74,4013.83,7754613100.0
2017-12-14,4026.15,4057.62,4013.85,4050.9,8076886200.0
2017-12-15,3980.86,4020.27,3974.93,4018.73,8904438900.0
2017-12-18,3985.29,4008.07,3967.93,3983.3,7785337500.0
2017-12-19,4035.33,4035.63,3985.82,3985.82,7752898500.0
2017-12-20,4030.49,4044.85,4015.63,4036.02,9060450300.0
2017-12-21,4067.85,4080.78,4014.65,4023.08,9683608900.0
2017-12-22,4054.6,4076.8,4048.49,4064.91,7347368400.0
2017-12-25,4041.54,4086.93,4026.45,4057.42,9192696200.0
2017-12-26,4053.62,4056.86,4015.3,4040.62,9111879000.0
2017-12-27,3991.21,4047.74,3986.74,4045.28,10515357700.0
2017-12-28,4018.9,4036.7,3980.24,3993.0,11854288600.0
2017-12-29,4030.85,4043.14,4012.87,4022.88,9048668300.0
2018-01-02,4087.4,4087.78,4045.21,4045.21,14693543500.0
2018-01-03,4111.39,4140.05,4088.73,4091.46,15185221800.0
2018-01-04,4128.81,4137.64,4105.89,4114.12,13454379400.0
2018-01-05,4138.75,4151.28,4123.28,4133.34,14900987200.0
2018-01-08,4160.16,4166.32,4127.31,4140.85,17387766600.0
2018-01-09,4189.3,4191.28,4153.5,4157.54,13903429400.0
2018-01-10,4207.81,4211.05,4175.14,4187.2,15112166600.0
2018-01-11,4205.59,4211.8,4181.96,4197.11,12157853900.0
2018-01-12,4225.0,4227.39,4199.03,4205.14,11135479400.0
2018-01-15,4225.24,4262.93,4216.36,4229.84,17090789700.0
2018-01-16,4258.47,4260.21,4213.13,4215.62,16149496300.0
2018-01-17,4248.12,4283.34,4230.54,4261.78,21431103200.0
2018-01-18,4271.42,4292.64,4246.68,4259.38,17203284600.0
2018-01-19,4285.4,4316.57,4269.62,4281.94,20949057000.0
2018-01-22,4336.6,4338.48,4275.9,4276.48,17464319500.0
2018-01-23,4382.61,4383.57,4346.79,4346.89,20186758500.0
2018-01-24,4389.89,4397.82,4349.09,4389.45,21981888900.0
2018-01-25,4365.08,4392.2,4336.24,4381.98,19537495000.0
2018-01-26,4381.3,4403.34,4351.49,4352.22,17722723700.0
2018-01-29,4302.02,4395.91,4287.11,4387.06,19110035400.0
2018-01-30,4256.1,4308.51,4251.57,4286.68,13903473000.0
2018-01-31,4275.9,4287.86,4232.77,4234.11,14521016400.0
2018-02-01,4245.9,4287.39,4214.29,4276.34,19000293400.0
2018-02-02,4271.23,4271.76,4181.78,4213.94,14606682700.0
2018-02-05,4274.15,4274.15,4200.14,4204.46,16134779900.0
2018-02-06,4148.89,4211.52,4131.56,4182.33,21491045000.0
2018-02-07,4050.5,4212.57,4048.42,4205.74,20312749300.0
2018-02-08,4012.05,4071.67,3974.68,4022.88,15926998500.0
2018-02-09,3840.65,3911.29,3759.15,3896.17,20634982800.0
2018-02-12,3890.1,3907.84,3828.07,3846.27,11618263700.0
2018-02-13,3935.63,3986.98,3925.6,3925.6,11256588500.0
2018-02-14,3966.96,3971.4,3923.13,3945.09,7108133800.0
2018-02-22,4052.73,4058.79,4009.92,4020.97,10581157100.0
2018-02-23,4071.09,4085.2,4035.23,4061.75,9945874600.0
2018-02-26,4118.42,4128.74,4048.98,4093.4,13788100100.0
2018-02-27,4058.98,4120.87,4051.81,4120.87,12593447000.0
2018-02-28,4023.64,4051.71,3991.71,4016.79,10934359300.0
2018-03-01,4049.09,4061.03,3986.89,3994.87,11019985200.0
2018-03-02,4016.46,4044.42,4006.94,4014.95,9616500000.0
2018-03-05,4018.1,4042.83,3995.87,4021.66,8795254800.0
2018-03-06,4066.56,4067.55,3998.93,4034.99,13876244400.0
2018-03-07,4036.65,4089.7,4027.94,4063.5,10695242600.0
2018-03-08,4077.6,4078.23,4029.71,4038.95,9115581000.0
2018-03-09,4108.87,4110.67,4076.45,4088.07,11370180800.0
2018-03-12,4127.67,4139.53,4112.77,4130.71,14090673900.0
2018-03-13,4091.25,4130.28,4087.56,4124.33,11176643000.0
2018-03-14,4073.34,4089.09,4066.49,4076.06,9901340900.0
2018-03-15,4096.16,4098.99,4058.71,4058.71,8816115600.0
2018-03-16,4056.42,4110.05,4055.82,4096.89,8489618800.0
2018-03-19,4074.25,4074.52,4033.52,4054.62,8150288200.0
2018-03-20,4077.7,4080.19,4040.31,4045.74,8060528000.0
2018-03-21,4061.05,4110.12,4046.24,4097.02,9760948800.0
2018-03-22,4020.35,4072.38,4003.72,4062.07,8909525900.0
2018-03-23,3904.94,3928.51,3834.94,3896.74,18008044900.0
2018-03-26,3879.89,3883.9,3829.92,3862.69,11513912800.0
2018-03-27,3913.27,3936.78,3881.87,3927.49,11370071100.0
2018-03-28,3842.72,3907.28,3835.88,3865.05,10149490800.0
2018-03-29,3894.05,3913.96,3794.26,3854.59,11662906600.0
2018-03-30,3898.5,3915.35,3879.21,3893.75,9751227000.0
2018-04-02,3886.92,3937.02,3882.89,3897.01,11124266600.0
2018-04-03,3862.48,3878.15,3839.93,3850.15,9513736900.0
2018-04-04,3854.86,3898.61,3852.5,3873.63,8873060900.0
2018-04-09,3852.93,3870.67,3827.41,3851.95,8410546200.0
2018-04-10,3927.17,3927.42,3851.8,3860.72,10617372200.0
2018-04-11,3938.34,3958.71,3924.96,3934.17,11193302100.0
2018-04-12,3898.64,3937.78,3896.18,3935.67,8269949000.0
2018-04-13,3871.14,3929.95,3866.19,3920.74,7154420300.0
2018-04-16,3808.86,3869.16,3789.61,3862.47,9921777000.0
2018-04-17,3748.64,3822.63,3745.44,3812.87,9061079000.0
2018-04-18,3766.28,3789.66,3708.11,3785.31,10667670600.0
2018-04-19,3811.84,3824.03,3767.8,3774.78,9905406000.0
2018-04-20,3760.85,3815.44,3750.1,3801.21,9928292500.0
2018-04-23,3766.33,3787.4,3735.18,3754.69,9035629100.0
2018-04-24,3843.49,3854.43,3769.88,3769.88,11421952500.0
2018-04-25,3828.7,3838.69,3817.03,3824.59,7817261200.0
2018-04-26,3755.49,3828.71,3744.89,3823.39,8715064100.0
2018-04-27,3756.88,3776.98,3714.64,3771.04,8953172600.0
2018-05-02,3763.65,3787.3,3744.55,3769.93,8330103500.0
2018-05-03,3793.0,3797.53,3732.37,3756.17,9396111800.0
2018-05-04,3774.6,3801.52,3770.94,3784.32,7155428800.0
2018-05-07,3834.19,3834.59,3776.03,3782.54,8728619500.0
2018-05-08,3878.68,3892.07,3833.73,3834.61,9421515700.0
2018-05-09,3871.62,3878.94,3855.74,3876.13,6671296600.0
2018-05-10,3893.06,3894.49,3867.31,3882.84,7066780900.0
2018-05-11,3872.84,3903.34,3871.95,3902.15,7335660400.0
2018-05-14,3909.29,3919.3,3886.87,3886.87,8197599900.0
2018-05-15,3924.1,3924.34,3892.92,3920.14,7604955500.0
2018-05-16,3892.84,3923.34,3889.19,3909.82,7191364600.0
2018-05-17,3864.05,3899.51,3858.85,3895.49,5903012300.0
2018-05-18,3903.06,3903.06,3841.9,3860.16,7261395600.0
2018-05-21,3921.24,3937.46,3913.6,3925.54,9264173700.0
2018-05-22,3906.21,3918.82,3881.17,3918.82,7536877800.0
2018-05-23,3854.58,3898.27,3854.58,3898.27,8372231900.0
2018-05-24,3827.22,3859.1,3823.92,3853.29,6834502200.0
2018-05-25,3816.5,3841.12,3804.13,3823.74,7083638600.0
2018-05-28,3833.26,3846.55,3799.32,3816.26,7152113200.0
2018-05-29,3804.01,3841.78,3800.67,3824.19,8155266200.0
2018-05-30,3723.37,3767.89,3722.07,3755.18,8791328500.0
2018-05-31,3802.38,3804.79,3742.53,3749.3,9266689400.0
2018-06-01,3770.59,3802.54,3753.84,3789.67,7782181300.0
2018-06-04,3807.58,3813.41,3776.62,3785.19,7662434100.0
2018-06-05,3845.32,3845.56,3800.93,3811.29,7868736000.0
2018-06-06,3837.35,3848.33,3830.9,3839.68,7311723700.0
2018-06-07,3831.01,3859.85,3827.69,3846.94,8025614700.0
2018-06-08,3779.62,3819.46,3759.27,3819.45,8333733500.0
2018-06-11,3779.98,3792.55,3756.51,3770.21,6870983400.0
2018-06-12,3825.95,3830.47,3765.26,3783.19,7320624400.0
2018-06-13,3788.34,3817.45,3782.07,3814.62,6637797000.0
2018-06-14,3773.37,3808.16,3759.25,3774.64,6847132200.0
2018-06-15,3753.43,3780.34,3737.43,3763.04,8548889300.0
2018-06-19,3621.12,3712.82,3583.02,3702.67,16070654200.0
2018-06-20,3635.44,3649.34,3578.17,3602.55,8671809800.0
2018-06-21,3592.97,3673.56,3589.49,3633.56,9390855200.0
2018-06-22,3608.9,3609.08,3542.46,3567.89,7511786400.0
2018-06-25,3560.48,3631.03,3559.03,3625.8,7987707800.0
2018-06-26,3531.11,3541.78,3478.21,3521.59,8498526900.0
2018-06-27,3459.26,3537.66,3441.78,3525.13,8149181700.0
2018-06-28,3423.53,3477.06,3416.95,3434.94,7591805100.0
2018-06-29,3510.98,3512.38,3425.22,3431.96,7725703100.0
2018-07-02,3407.96,3506.9,3383.5,3504.46,8435144900.0
2018-07-03,3409.28,3422.04,3319.29,3410.48,9527869300.0
2018-07-04,3363.75,3418.33,3359.09,3398.78,7515799700.0
2018-07-05,3342.44,3398.49,3330.71,3365.55,8158798100.0
2018-07-06,3365.12,3396.25,3295.73,3347.06,8609757900.0
2018-07-09,3459.18,3459.32,3378.91,3378.91,7660154500.0
2018-07-10,3467.52,3474.14,3437.27,3464.91,6954882300.0
2018-07-11,3407.53,3427.57,3375.14,3398.93,7204095000.0
2018-07-12,3481.06,3499.1,3403.33,3403.33,9635356400.0
2018-07-13,3492.69,3499.76,3474.91,3488.5,7295589700.0
2018-07-16,3472.09,3506.24,3459.73,3488.97,6828199900.0
2018-07-17,3449.38,3467.19,3420.97,3466.42,6198307600.0
2018-07-18,3431.32,3479.26,3430.16,3456.61,6653033000.0
2018-07-19,3428.34,3466.51,3417.96,3444.8,6847771600.0
2018-07-20,3492.89,3505.93,3398.95,3426.46,10198472700.0
2018-07-23,3525.75,3527.53,3464.65,3471.86,11903662700.0
2018-07-24,3581.71,3596.51,3530.66,3530.66,15691243500.0
2018-07-25,3577.75,3589.98,3566.31,3589.51,9675850100.0
2018-07-26,3536.25,3593.92,3528.64,3583.32,9034964100.0
2018-07-27,3521.23,3545.41,3512.7,3533.77,7017810400.0
2018-07-30,3515.08,3550.9,3489.55,3520.85,8211699500.0
2018-07-31,3517.66,3528.15,3493.15,3510.47,6798081700.0
2018-08-01,3447.39,3543.61,3446.78,3530.03,9034861700.0
2018-08-02,3370.96,3434.35,3322.1,3434.35,10130872700.0
2018-08-03,3315.28,3381.34,3315.2,3366.66,7079691000.0
2018-08-06,3273.27,3344.25,3257.69,3312.82,7797508300.0
2018-08-07,3368.87,3368.96,3263.5,3284.98,9178391600.0
2018-08-08,3314.51,3368.16,3311.77,3362.15,7928486500.0
2018-08-09,3397.53,3408.39,3299.62,3303.48,9195757200.0
2018-08-10,3405.02,3424.04,3380.57,3398.41,6896729900.0
